Date,district,0.025,0.5,0.975,bin_from,maxdate
2015-07-02,BO,0,3,6,2015-W26,2015-08-06
2015-07-02,BOMBALI,0,3,6,2015-W26,2015-08-06
2015-07-02,BONTHE,0,3,6,2015-W26,2015-08-06
2015-07-02,KAILAHUN,0,3,6,2015-W26,2015-08-06
2015-07-02,KAMBIA,0,3,7,2015-W26,2015-08-06
2015-07-02,KENEMA,0,2,6,2015-W26,2015-08-06
2015-07-02,KOINADUGU,0,3,6,2015-W26,2015-08-06
2015-07-02,KONO,0,3,6,2015-W26,2015-08-06
2015-07-02,MOYAMBA,0,3,6,2015-W26,2015-08-06
2015-07-02,PORT.LOKO,0,3,6,2015-W26,2015-08-06
2015-07-02,PUJEHUN,0,3,6,2015-W26,2015-08-06
2015-07-02,TONKOLILI,0,3,6,2015-W26,2015-08-06
2015-07-02,WESTERN,0,2,6,2015-W26,2015-08-06
2015-07-09,BO,1,4,8,2015-W26,2015-08-06
2015-07-09,BOMBALI,1,4,8,2015-W26,2015-08-06
2015-07-09,BONTHE,1,4,8,2015-W26,2015-08-06
2015-07-09,KAILAHUN,1,4,8,2015-W26,2015-08-06
2015-07-09,KAMBIA,1,5,9,2015-W26,2015-08-06
2015-07-09,KENEMA,1,4,8,2015-W26,2015-08-06
2015-07-09,KOINADUGU,1,4,8,2015-W26,2015-08-06
2015-07-09,KONO,1,4,8,2015-W26,2015-08-06
2015-07-09,MOYAMBA,1,4,8,2015-W26,2015-08-06
2015-07-09,PORT.LOKO,1,4,8,2015-W26,2015-08-06
2015-07-09,PUJEHUN,1,4,8,2015-W26,2015-08-06
2015-07-09,TONKOLILI,1,4,9,2015-W26,2015-08-06
2015-07-09,WESTERN,1,4,8,2015-W26,2015-08-06
2015-07-16,BO,1,3,7,2015-W26,2015-08-06
2015-07-16,BOMBALI,0,3,7,2015-W26,2015-08-06
2015-07-16,BONTHE,1,3.5,7,2015-W26,2015-08-06
2015-07-16,KAILAHUN,1,3,7,2015-W26,2015-08-06
2015-07-16,KAMBIA,1,4,8,2015-W26,2015-08-06
2015-07-16,KENEMA,0,3,7,2015-W26,2015-08-06
2015-07-16,KOINADUGU,1,3,7,2015-W26,2015-08-06
2015-07-16,KONO,0,3,7,2015-W26,2015-08-06
2015-07-16,MOYAMBA,0,3,7,2015-W26,2015-08-06
2015-07-16,PORT.LOKO,0,3,8,2015-W26,2015-08-06
2015-07-16,PUJEHUN,0,3,7,2015-W26,2015-08-06
2015-07-16,TONKOLILI,1,3,8,2015-W26,2015-08-06
2015-07-16,WESTERN,0,3,7,2015-W26,2015-08-06
2015-07-23,BO,0,3,6,2015-W26,2015-08-06
2015-07-23,BOMBALI,0,2,6,2015-W26,2015-08-06
2015-07-23,BONTHE,0,3,6,2015-W26,2015-08-06
2015-07-23,KAILAHUN,0,3,6,2015-W26,2015-08-06
2015-07-23,KAMBIA,0,3,7,2015-W26,2015-08-06
2015-07-23,KENEMA,0,2,6,2015-W26,2015-08-06
2015-07-23,KOINADUGU,0,3,6,2015-W26,2015-08-06
2015-07-23,KONO,0,3,6,2015-W26,2015-08-06
2015-07-23,MOYAMBA,0,3,6,2015-W26,2015-08-06
2015-07-23,PORT.LOKO,0,3,6,2015-W26,2015-08-06
2015-07-23,PUJEHUN,0,3,6,2015-W26,2015-08-06
2015-07-23,TONKOLILI,0,3,6,2015-W26,2015-08-06
2015-07-23,WESTERN,0,2,6,2015-W26,2015-08-06
2015-07-30,BO,4,9,15,2015-W26,2015-08-06
2015-07-30,BOMBALI,4,8,14,2015-W26,2015-08-06
2015-07-30,BONTHE,3.9750000000000014,9,15,2015-W26,2015-08-06
2015-07-30,KAILAHUN,4,8,14.024999999999977,2015-W26,2015-08-06
2015-07-30,KAMBIA,5,10.5,17,2015-W26,2015-08-06
2015-07-30,KENEMA,4,9,15,2015-W26,2015-08-06
2015-07-30,KOINADUGU,4,9,15,2015-W26,2015-08-06
2015-07-30,KONO,4,9,15,2015-W26,2015-08-06
2015-07-30,MOYAMBA,3,9,15,2015-W26,2015-08-06
2015-07-30,PORT.LOKO,4,9,15,2015-W26,2015-08-06
2015-07-30,PUJEHUN,4,9,15,2015-W26,2015-08-06
2015-07-30,TONKOLILI,4,9,15,2015-W26,2015-08-06
2015-07-30,WESTERN,3,8,14,2015-W26,2015-08-06
2015-08-06,BO,1,5,10,2015-W26,2015-08-06
2015-08-06,BOMBALI,1,5,9,2015-W26,2015-08-06
2015-08-06,BONTHE,1,5,9,2015-W26,2015-08-06
2015-08-06,KAILAHUN,1,5,9,2015-W26,2015-08-06
2015-08-06,KAMBIA,2,6,10.024999999999977,2015-W26,2015-08-06
2015-08-06,KENEMA,1,5,9,2015-W26,2015-08-06
2015-08-06,KOINADUGU,1,5,9,2015-W26,2015-08-06
2015-08-06,KONO,1,5,10,2015-W26,2015-08-06
2015-08-06,MOYAMBA,1,5,9,2015-W26,2015-08-06
2015-08-06,PORT.LOKO,1,5,9,2015-W26,2015-08-06
2015-08-06,PUJEHUN,1,5,9,2015-W26,2015-08-06
2015-08-06,TONKOLILI,1,5,9,2015-W26,2015-08-06
2015-08-06,WESTERN,1,5,9,2015-W26,2015-08-06
